7.7630 	ERROR 	Skipping entry point psychopy_cedrus.components.stimtracker:StimTrackerButtonBoxBackend (from psychopy-cedrus) to psychopy.experiment.components:StimTrackerButtonBoxBackend, reason: name 'SoundSensorLightSensorBackend' is not defined
18.2933 	EXP 	audi1: sampleRate = 48000
18.2934 	EXP 	audi1: channels = None
18.2945 	EXP 	Sound audi1 set volume 1.000
18.3544 	INFO 	Created stream for speaker device: Speakers (Realtek(R) Audio) (6.0)
18.3559 	EXP 	audi2: sampleRate = 48000
18.3559 	EXP 	audi2: channels = None
18.3571 	EXP 	Sound audi2 set volume 1.000
18.3595 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.2), italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
18.3606 	EXP 	Created targetV = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='hex', contrast=None, depth=-2.0, draggable=False, fillColor='#ffffff', fillColorSpace='hex', fillRGB=array([1, 1, 1]), interpolate=True, lineColor='#808080', lineColorSpace='hex', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=1.0, name='targetV', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
18.4559 	INFO 	Created stream for speaker device: Speakers (Realtek(R) Audio) (6.0)
18.4595 	EXP 	targetA: sampleRate = 48000
18.4596 	EXP 	targetA: channels = None
18.4627 	EXP 	Sound targetA set volume 1.000
18.4741 	EXP 	Created timeout = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='timeout', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Take a break. \nPress Space to continue.', units='height', win=Window(...), wrapWidth=1)
